ID,JHI_DATE,CONVERSIONVALUE,SUELDOMIN
,2015-05-27,366.8,6746.98
,2015-05-28,423.54,6746.98
,2015-05-29,402.35,6746.98
,2015-05-30,402.35,6746.98
,2015-05-31,402.35,6746.98
,2015-06-01,410.9,6746.98
,2015-06-02,419.25,6746.98
,2015-06-03,422.24,6746.98
,2015-06-04,438,6746.98
,2015-06-05,424.41,6746.98
,2015-06-06,424.41,6746.98
,2015-06-07,424.41,6746.98
,2015-06-08,418.26,6746.98
,2015-06-09,415.59,6746.98
,2015-06-10,414.18,6746.98
,2015-06-11,416.72,6746.98
,2015-06-12,416.27,6746.98
,2015-06-13,416.27,6746.98
,2015-06-14,416.27,6746.98
,2015-06-15,416.27,6746.98
,2015-06-16,428.31,6746.98
,2015-06-17,431.54,6746.98
,2015-06-18,441.43,6746.98
,2015-06-19,459.51,6746.98
,2015-06-20,459.51,6746.98
,2015-06-21,459.51,6746.98
,2015-06-22,465.17,6746.98
,2015-06-23,467.5,6746.98
,2015-06-24,470.5,6746.98
,2015-06-25,476.44,6746.98
,2015-06-26,481.86,6746.98
,2015-06-27,481.86,6746.98
,2015-06-28,481.86,6746.98
,2015-06-29,481.86,6746.98
,2015-06-30,484.41,6746.98
,2015-07-01,489.66,7421.68
,2015-07-02,489.15,7421.68
,2015-07-03,501.21,7421.68
,2015-07-04,501.21,7421.68
,2015-07-05,501.21,7421.68
,2015-07-06,523.39,7421.68
,2015-07-07,547.96,7421.68
,2015-07-08,569.04,7421.68
,2015-07-09,611.88,7421.68
,2015-07-10,611.25,7421.68
,2015-07-11,611.25,7421.68
,2015-07-12,611.25,7421.68
,2015-07-13,630.21,7421.68
,2015-07-14,629.15,7421.68
,2015-07-15,621.67,7421.68
,2015-07-16,624.79,7421.68
,2015-07-17,630.62,7421.68
,2015-07-18,630.62,7421.68
,2015-07-19,630.62,7421.68
,2015-07-20,630.62,7421.68
,2015-07-21,633.54,7421.68
,2015-07-22,646.11,7421.68
,2015-07-23,650.11,7421.68
,2015-07-24,683.26,7421.68
,2015-07-25,683.26,7421.68
,2015-07-26,683.26,7421.68
,2015-07-27,682.39,7421.68
,2015-07-28,682.61,7421.68
,2015-07-29,682.61,7421.68
,2015-07-30,677.85,7421.68
,2015-08-01,676.99,7421.68
,2015-08-02,676.99,7421.68
,2015-08-03,686.67,7421.68
,2015-08-04,687.53,7421.68
,2015-08-05,696.77,7421.68
,2015-08-06,691.49,7421.68
,2015-08-07,691.49,7421.68
,2015-08-08,691.49,7421.68
,2015-08-09,691.49,7421.68
,2015-08-10,681.7,7421.68
,2015-08-11,688.94,7421.68
,2015-08-12,687.45,7421.68
,2015-08-13,686.74,7421.68
,2015-08-14,686.74,7421.68
,2015-08-15,686.74,7421.68
,2015-08-17,676.49,7421.68
,2015-08-18,681.03,7421.68
,2015-08-19,686.39,7421.68
,2015-08-20,676.88,7421.68
,2015-08-21,700.99,7421.68
,2015-08-22,703.51,7421.68
,2015-08-23,703.51,7421.68
,2015-08-24,727.63,7421.68
,2015-08-25,724.33,7421.68
,2015-08-26,726.94,7421.68
,2015-08-27,717.35,7421.68
,2015-08-28,696.12,7421.68
,2015-08-29,696.12,7421.68
,2015-08-30,696.12,7421.68
,2015-08-31,698.35,7421.68
,2015-09-01,698.54,7421.68
,2015-09-02,711.63,7421.68
,2015-09-03,706.73,7421.68
,2015-09-04,705.31,7421.68
,2015-09-05,705.31,7421.68
,2015-09-06,705.31,7421.68
,2015-09-07,705.31,7421.68
,2015-09-08,710.82,7421.68
,2015-09-09,703.29,7421.68
,2015-09-10,704.95,7421.68
,2015-09-11,706.5,7421.68
,2015-09-12,704.3,7421.68
,2015-09-13,704.3,7421.68
,2015-09-14,700.3,7421.68
,2015-09-15,708.6,7421.68
,2015-09-16,709.25,7421.68
,2015-09-17,710.56,7421.68
,2015-09-18,718.92,7421.68
,2015-09-19,718.27,7421.68
,2015-09-20,718.27,7421.68
,2015-09-21,730.65,7421.68
,2015-09-22,746.3,7421.68
,2015-09-23,754.57,7421.68
,2015-09-24,763.26,7421.68
,2015-09-25,784.09,7421.68
,2015-09-26,784.09,7421.68
,2015-09-27,784.09,7421.68
,2015-09-28,797.24,7421.68
,2015-09-29,822.59,7421.68
,2015-09-30,823.1,7421.68
,2015-10-01,826.27,7421.68
,2015-10-02,829.02,7421.68
,2015-10-03,829.02,7421.68
,2015-10-04,829.02,7421.68
,2015-10-05,792.14,7421.68
,2015-10-06,767.76,7421.68
,2015-10-07,735.91,7421.68
,2015-10-08,718.44,7421.68
,2015-10-09,718.65,7421.68
,2015-10-10,718.65,7421.68
,2015-10-11,718.65,7421.68
,2015-10-12,718.65,7421.68
,2015-10-13,720.1,7421.68
,2015-10-14,728.89,7421.68
,2015-10-15,723.78,7421.68
,2015-10-16,791.55,7421.68
,2015-10-17,791.55,7421.68
,2015-10-18,791.55,7421.68
,2015-10-19,780.56,7421.68
,2015-10-20,788.73,7421.68
,2015-10-21,808.7,7421.68
,2015-10-22,826.47,7421.68
,2015-10-23,820.6,7421.68
,2015-10-24,820.6,7421.68
,2015-10-25,820.6,7421.68
,2015-10-26,820.59,7421.68
,2015-10-27,820.59,7421.68
,2015-10-28,817.65,7421.68
,2015-10-29,794.29,7421.68
,2015-10-30,785.92,7421.68
,2015-10-31,785.92,7421.68
,2015-11-01,785.92,9648.18
,2015-11-02,785.92,9648.18
,2015-11-03,794.29,9648.18
,2015-11-04,805.8,9648.18
,2015-11-05,814.71,9648.18
,2015-11-06,826.87,9648.18
,2015-11-07,826.87,9648.18
,2015-11-08,826.87,9648.18
,2015-11-09,842.42,9648.18
,2015-11-10,845.45,9648.18
,2015-11-11,848.48,9648.18
,2015-11-12,848.48,9648.18
,2015-11-13,857.58,9648.18
,2015-11-14,857.58,9648.18
,2015-11-15,857.58,9648.18
,2015-11-16,857.58,9648.18
,2015-11-17,857.58,9648.18
,2015-11-19,873.85,9648.18
,2015-11-20,876.92,9648.18
,2015-11-21,876.92,9648.18
,2015-11-22,876.92,9648.18
,2015-11-23,873.85,9648.18
,2015-11-24,887.5,9648.18
,2015-11-25,887.5,9648.18
,2015-11-26,890.62,9648.18
,2015-11-27,890.62,9648.18
,2015-11-28,890.62,9648.18
,2015-11-29,890.62,9648.18
,2015-11-30,893.75,9648.18
,2015-12-01,911.11,9648.18
,2015-12-02,920.63,9648.18
,2015-12-03,920.63,9648.18
,2015-12-04,920.63,9648.18
,2015-12-05,920.63,9648.18
,2015-12-06,920.63,9648.18
,2015-12-07,906.25,9648.18
,2015-12-08,909.38,9648.18
,2015-12-09,886.36,9648.18
,2015-12-10,857.14,9648.18
,2015-12-11,857.14,9648.18
,2015-12-12,857.14,9648.18
,2015-12-13,857.14,9648.18
,2015-12-14,860,9648.18
,2015-12-15,878.26,9648.18
,2015-12-16,878.26,9648.18
,2015-12-17,865.71,9648.18
,2015-12-18,865.71,9648.18
,2015-12-19,865.71,9648.18
,2015-12-20,865.71,9648.18
,2015-12-21,841.67,9648.18
,2015-12-22,841.67,9648.18
,2015-12-23,841.67,9648.18
,2015-12-24,841.67,9648.18
,2015-12-25,841.67,9648.18
,2015-12-26,841.67,9648.18
,2015-12-27,841.67,9648.18
,2015-12-28,836.11,9648.18
,2015-12-29,833.33,9648.18
,2015-12-30,833.33,9648.18
,2015-12-31,833.33,9648.18
,2016-01-01,833.33,9648.18
,2016-01-02,833.33,9648.18
,2016-01-03,833.33,9648.18
,2016-01-04,845.07,9648.18
,2016-01-05,845.07,9648.18
,2016-01-06,838.89,9648.18
,2016-01-07,838.89,9648.18
,2016-01-08,838.89,9648.18
,2016-01-09,838.89,9648.18
,2016-01-10,838.89,9648.18
,2016-01-11,838.89,9648.18
,2016-01-12,859.15,9648.18
,2016-01-13,865.71,9648.18
,2016-01-14,865.71,9648.18
,2016-01-15,865.71,9648.18
,2016-01-16,865.71,9648.18
,2016-01-17,865.71,9648.18
,2016-01-18,878.26,9648.18
,2016-01-19,897.06,9648.18
,2016-01-20,913.43,9648.18
,2016-01-21,927.27,9648.18
,2016-01-22,941.54,9648.18
,2016-01-23,941.54,9648.18
,2016-01-24,941.54,9648.18
,2016-01-25,959.38,9648.18
,2016-01-26,965.62,9648.18
,2016-01-27,965.62,9648.18
,2016-01-28,968.75,9648.18
,2016-01-29,984.13,9648.18
,2016-01-30,984.13,9648.18
,2016-01-31,984.13,9648.18
,2016-02-01,984.13,9648.18
,2016-02-02,996.77,9648.18
,2016-02-03,1003.23,9648.18
,2016-02-04,1016.39,9648.18
,2016-02-05,1016.39,9648.18
,2016-02-06,1016.39,9648.18
,2016-02-07,1016.39,9648.18
,2016-02-08,1016.39,9648.18
,2016-02-09,1016.39,9648.18
,2016-02-10,1026.23,9648.18
,2016-02-11,1026.23,9648.18
,2016-02-12,1026.23,9648.18
,2016-02-13,1026.23,9648.18
,2016-02-14,1026.23,9648.18
,2016-02-15,1029.03,9648.18
,2016-02-16,1029.03,9648.18
,2016-02-17,1045.9,9648.18
,2016-02-18,1045.9,9648.18
,2016-02-19,1045.9,9648.18
,2016-02-20,1045.9,9648.18
,2016-02-21,1045.9,9648.18
,2016-02-22,1060,9648.18
,2016-02-23,1060,9648.18
,2016-02-24,1071.19,9648.18
,2016-02-25,1089.66,9648.18
,2016-02-26,1089.66,9648.18
,2016-02-27,1089.66,9648.18
,2016-02-28,1089.66,9648.18
,2016-02-29,1089.66,9648.18
,2016-03-01,1093.1,11577.82
,2016-03-02,1093.1,11577.82
,2016-03-03,1093.1,11577.82
,2016-03-04,1105.26,11577.82
,2016-03-05,1105.26,11577.82
,2016-03-06,1105.26,11577.82
,2016-03-07,1125,11577.82
,2016-03-08,1145.45,11577.82
,2016-03-09,1184.91,11577.82
,2016-03-10,1211.54,11577.82
,2016-03-11,1211.54,11577.82
,2016-03-12,1211.54,11577.82
,2016-03-13,1211.54,11577.82
,2016-03-14,1211.54,11577.82
,2016-03-15,1211.54,11577.82
,2016-03-16,1211.54,11577.82
,2016-03-17,1211.54,11577.82
,2016-03-18,1211.54,11577.82
,2016-03-19,1211.54,11577.82
,2016-03-20,1211.54,11577.82
,2016-03-21,1211.54,11577.82
,2016-03-22,1211.54,11577.82
,2016-03-23,1171.15,11577.82
,2016-03-24,1171.15,11577.82
,2016-03-25,1171.15,11577.82
,2016-03-26,1171.15,11577.82
,2016-03-27,1171.15,11577.82
,2016-03-28,1171.15,11577.82
,2016-03-29,1171.15,11577.82
,2016-03-30,1150,11577.82
,2016-03-31,1172.55,11577.82
,2016-04-01,1172.55,11577.82
,2016-04-02,1172.55,11577.82
,2016-04-03,1172.55,11577.82
,2016-04-04,1125.49,11577.82
,2016-04-05,1164.71,11577.82
,2016-04-06,1142.31,11577.82
,2016-04-07,1142.31,11577.82
,2016-04-08,1142.31,11577.82
,2016-04-09,1142.31,11577.82
,2016-04-10,1142.31,11577.82
,2016-04-11,1142.31,11577.82
,2016-04-12,1138.46,11577.82
,2016-04-13,1138.46,11577.82
,2016-04-14,1134.62,11577.82
,2016-04-15,1134.62,11577.82
,2016-04-16,1134.62,11577.82
,2016-04-17,1134.62,11577.82
,2016-04-18,1136.54,11577.82
,2016-04-19,1136.54,11577.82
,2016-04-20,1111.54,11577.82
,2016-04-21,1111.54,11577.82
,2016-04-22,1111.54,11577.82
,2016-04-23,1115.38,11577.82
,2016-04-24,1115.38,11577.82
,2016-04-25,1126.92,11577.82
,2016-04-26,1126.92,11577.82
,2016-04-27,1126.92,11577.82
,2016-04-28,1115.38,11577.82
,2016-04-29,1115.38,11577.82
,2016-04-30,1115.38,11577.82
,2016-05-01,1115.38,15051.17
,2016-05-02,1115.38,15051.17
,2016-05-03,1096.15,15051.17
,2016-05-04,1096.15,15051.17
,2016-05-05,1096.15,15051.17
,2016-05-06,1109.62,15051.17
,2016-05-07,1109.62,15051.17
,2016-05-08,1109.62,15051.17
,2016-05-09,1109.62,15051.17
,2016-05-10,1113.46,15051.17
,2016-05-11,1090.57,15051.17
,2016-05-12,1090.57,15051.17
,2016-05-13,1096.15,15051.17
,2016-05-14,1096.15,15051.17
,2016-05-15,1096.15,15051.17
,2016-05-16,1096.15,15051.17
,2016-05-17,1075.47,15051.17
,2016-05-18,1075.47,15051.17
,2016-05-19,1098.11,15051.17
,2016-05-20,1050.91,15051.17
,2016-05-21,1050.91,15051.17
,2016-05-22,1050.91,15051.17
,2016-05-23,1050.91,15051.17
,2016-05-24,1032.69,15051.17
,2016-05-25,1032.69,15051.17
,2016-05-26,1014.04,15051.17
,2016-05-27,999.87,15051.17
,2016-05-28,999.87,15051.17
,2016-05-29,999.87,15051.17
,2016-05-30,999.87,15051.17
,2016-05-31,1017.54,15051.17
,2016-06-01,996.55,15051.17
,2016-06-02,996.55,15051.17
,2016-06-03,996.55,15051.17
,2016-06-06,996.55,15051.17
,2016-06-07,998.28,15051.17
,2016-06-09,996.55,15051.17
,2016-06-11,1055.56,15051.17
,2016-06-14,1055.56,15051.17
,2016-06-15,1055.56,15051.17
,2016-06-16,1094.34,15051.17
,2016-06-17,1094.34,15051.17
,2016-06-18,1094.34,15051.17
,2016-06-19,1094.34,15051.17
,2016-06-20,1094.34,15051.17
,2016-06-21,1079.63,15051.17
,2016-06-22,1079.63,15051.17
,2016-06-23,1065.45,15051.17
,2016-06-24,1043.64,15051.17
,2016-06-25,1043.64,15051.17
,2016-06-26,1043.64,15051.17
,2016-06-27,1047.27,15051.17
,2016-06-28,1047.27,15051.17
,2016-06-30,1043.64,15051.17
,2016-07-01,1040,15051.17
,2016-07-02,1040,15051.17
,2016-07-03,1040,15051.17
,2016-07-04,1037.78,15051.17
,2016-07-05,1035.37,15051.17
,2016-07-06,1036.87,15051.17
,2016-07-07,1033.56,15051.17
,2016-07-08,1030.85,15051.17
,2016-07-09,1030.85,15051.17
,2016-07-10,1030.85,15051.17
,2016-07-11,1021.57,15051.17
,2016-07-12,1016.74,15051.17
,2016-07-13,1015.03,15051.17
,2016-07-14,1014.35,15051.17
,2016-07-15,1010.65,15051.17
,2016-07-16,1010.65,15051.17
,2016-07-17,1010.65,15051.17
,2016-07-18,1007.24,15051.17
,2016-07-19,1009.67,15051.17
,2016-07-20,1005.87,15051.17
,2016-07-21,1006.34,15051.17
,2016-07-22,1007.63,15051.17
,2016-07-23,1007.63,15051.17
,2016-07-24,1007.63,15051.17
,2016-07-25,1010.82,15051.17
,2016-07-26,1010.82,15051.17
,2016-07-27,1010.82,15051.17
,2016-07-28,1008.32,15051.17
,2016-07-29,1005.74,15051.17
,2016-07-30,1005.74,15051.17
,2016-07-31,1005.74,15051.17
,2016-08-01,1003.63,15051.17
,2016-08-02,1001.85,15051.17
,2016-08-03,999.65,15051.17
,2016-08-04,1003.26,15051.17
,2016-08-05,1003.26,15051.17
,2016-08-06,1003.26,15051.17
,2016-08-07,1003.26,15051.17
,2016-08-08,1006.35,15051.17
,2016-08-09,1008.52,15051.17
,2016-08-10,1008.52,15051.17
,2016-08-11,1009.36,15051.17
,2016-08-12,1011.95,15051.17
,2016-08-13,1011.95,15051.17
,2016-08-14,1011.95,15051.17
,2016-08-15,1011.95,15051.17
,2016-08-16,1007.63,15051.17
,2016-08-17,1009.14,15051.17
,2016-08-18,1010.88,15051.17
,2016-08-19,1008.39,15051.17
,2016-08-20,1008.39,15051.17
,2016-08-21,1008.39,15051.17
,2016-08-22,1011.87,15051.17
,2016-08-23,1015.49,15051.17
,2016-08-24,1018.73,15051.17
,2016-08-25,1016.39,15051.17
,2016-08-26,1021.87,15051.17
,2016-08-27,1021.87,15051.17
,2016-08-28,1021.87,15051.17
,2016-08-29,1020.61,15051.17
,2016-08-30,1025.96,15051.17
,2016-08-31,1028.85,15051.17
,2016-09-01,1022.98,22576.73
,2016-09-02,1020.84,22576.73
,2016-09-03,1020.84,22576.73
,2016-09-04,1020.84,22576.73
,2016-09-05,1018.78,22576.73
,2016-09-06,1021.74,22576.73
,2016-09-07,1024.93,22576.73
,2016-09-08,1022.84,22576.73
,2016-09-09,1025.39,22576.73
,2016-09-10,1025.39,22576.73
,2016-09-11,1025.39,22576.73
,2016-09-12,1024.89,22576.73
,2016-09-13,1022.87,22576.73
,2016-09-14,1025.63,22576.73
,2016-09-15,1024.84,22576.73
,2016-09-16,1026.13,22576.73
,2016-09-17,1026.13,22576.73
,2016-09-18,1026.13,22576.73
,2016-09-19,1012.63,22576.73
,2016-09-20,1010.29,22576.73
,2016-09-21,1008.16,22576.73
,2016-09-22,1010.21,22576.73
,2016-09-23,1017.34,22576.73
,2016-09-24,1017.34,22576.73
,2016-09-25,1017.34,22576.73
,2016-09-26,1035.72,22576.73
,2016-09-27,1052.76,22576.73
,2016-09-28,1061.79,22576.73
,2016-09-29,1070.85,22576.73
,2016-09-30,1078.34,22576.73
,2016-10-01,1078.34,22576.73
,2016-10-02,1078.34,22576.73
,2016-10-03,1084.63,22576.73
,2016-10-04,1084.63,22576.73
,2016-10-05,1082.78,22576.73
,2016-10-06,1087.62,22576.73
,2016-10-07,1092.73,22576.73
,2016-10-08,1092.73,22576.73
,2016-10-09,1092.73,22576.73
,2016-10-10,1103.76,22576.73
,2016-10-11,1118.69,22576.73
,2016-10-12,1134.93,22576.73
,2016-10-13,1146.28,22576.73
,2016-10-14,1167.49,22576.73
,2016-10-15,1167.49,22576.73
,2016-10-16,1167.49,22576.73
,2016-10-17,1178.51,22576.73
,2016-10-18,1189.34,22576.73
,2016-10-19,1197.78,22576.73
,2016-10-20,1204.78,22576.73
,2016-10-21,1209.81,22576.73
,2016-10-22,1209.81,22576.73
,2016-10-23,1209.81,22576.73
,2016-10-24,1221.87,22576.73
,2016-10-25,1262.31,22576.73
,2016-10-26,1327.08,22576.73
,2016-10-27,1385.52,22576.73
,2016-10-28,1417.23,22576.73
,2016-10-29,1417.23,22576.73
,2016-10-30,1417.23,22576.73
,2016-10-31,1501.17,22576.73
,2016-11-01,1567.35,27092.1
,2016-11-02,1604.82,27092.1
,2016-11-03,1682.12,27092.1
,2016-11-04,1758.23,27092.1
,2016-11-05,1758.23,27092.1
,2016-11-06,1758.23,27092.1
,2016-11-07,1756.91,27092.1
,2016-11-08,1821.61,27092.1
,2016-11-09,1844.02,27092.1
,2016-11-10,1883.25,27092.1
,2016-11-11,1905.98,27092.1
,2016-11-12,1905.98,27092.1
,2016-11-13,1905.98,27092.1
,2016-11-14,1905.98,27092.1
,2016-11-15,1911.02,27092.1
,2016-11-16,1922.87,27092.1
,2016-11-17,1952.11,27092.1
,2016-11-18,1967.69,27092.1
,2016-11-19,1967.69,27092.1
,2016-11-20,1967.69,27092.1
,2016-11-21,2192.65,27092.1
,2016-11-22,2301.72,27092.1
,2016-11-23,2474.23,27092.1
,2016-11-24,2752.89,27092.1
,2016-11-25,2971.62,27092.1
,2016-11-26,2971.62,27092.1
,2016-11-27,2971.62,27092.1
,2016-11-28,3687.51,27092.1
,2016-11-29,3986.48,27092.1
,2016-11-30,4538.46,27092.1
,2016-12-01,4587.73,27092.1
,2016-12-02,4402.55,27092.1
,2016-12-03,4402.55,27092.1
,2016-12-04,4402.55,27092.1
,2016-12-05,4138.89,27092.1
,2016-12-06,4242.86,27092.1
,2016-12-07,4261.35,27092.1
,2016-12-08,4265.62,27092.1
,2016-12-09,4254.11,27092.1
,2016-12-10,4254.11,27092.1
,2016-12-11,4254.11,27092.1
,2016-12-12,3980.51,27092.1
,2016-12-13,3570.74,27092.1
,2016-12-14,3105.11,27092.1
,2016-12-15,2480.52,27092.1
,2016-12-16,2504.11,27092.1
,2016-12-17,2507.09,27092.1
,2016-12-18,2507.09,27092.1
,2016-12-19,2650.75,27092.1
,2016-12-20,2718.37,27092.1
,2016-12-21,2751.22,27092.1
,2016-12-22,2755.72,27092.1
,2016-12-23,2802.47,27092.1
,2016-12-24,2802.47,27092.1
,2016-12-25,2802.47,27092.1
,2016-12-26,2851.07,27092.1
,2016-12-27,2923.54,27092.1
,2016-12-28,2875.43,27092.1
,2016-12-29,3107.73,27092.1
,2016-12-30,3164.72,27092.1
,2016-12-31,3164.72,27092.1
,2017-01-01,3164.72,40638.15
,2017-01-02,3207.54,40638.15
,2017-01-03,3209.78,40638.15
,2017-01-04,3190.75,40638.15
,2017-01-05,3250.22,40638.15
,2017-01-06,3348.36,40638.15
,2017-01-07,3348.36,40638.15
,2017-01-08,3348.36,40638.15
,2017-01-09,3355.23,40638.15
,2017-01-10,3351.73,40638.15
,2017-01-11,3353.11,40638.15
,2017-01-12,3401.44,40638.15
,2017-01-13,3510.54,40638.15
,2017-01-14,3510.54,40638.15
,2017-01-15,3510.54,40638.15
,2017-01-16,3607.05,40638.15
,2017-01-17,3723.41,40638.15
,2017-01-18,3755.22,40638.15
,2017-01-19,3751.62,40638.15
,2017-01-20,3753.01,40638.15
,2017-01-21,3753.01,40638.15
,2017-01-22,3753.01,40638.15
,2017-01-23,3751.11,40638.15
,2017-01-24,3680.51,40638.15
,2017-01-25,3684.31,40638.15
,2017-01-26,3652.07,40638.15
,2017-01-27,3650.02,40638.15
,2017-01-28,3650.02,40638.15
,2017-01-29,3650.02,40638.15
,2017-01-30,3541.36,40638.15
,2017-01-31,3545.01,40638.15
,2017-02-01,3551.62,40638.15
,2017-02-02,3322.55,40638.15
,2017-02-03,3323.02,40638.15
,2017-02-04,3323.02,40638.15
,2017-02-05,3323.02,40638.15
,2017-02-06,3376.4,40638.15
,2017-02-07,3451.62,40638.15
,2017-02-08,3581.77,40638.15
,2017-02-09,3640.29,40638.15
,2017-02-10,3720.12,40638.15
,2017-02-11,3720.12,40638.15
,2017-02-12,3720.12,40638.15
,2017-02-13,3820.83,40638.15
,2017-02-14,3910.74,40638.15
,2017-02-15,4105.15,40638.15
,2017-02-16,4190.89,40638.15
,2017-02-17,4229.94,40638.15
,2017-02-18,4229.94,40638.15
,2017-02-19,4229.94,40638.15
,2017-02-20,4276.64,40638.15
,2017-02-21,4285.18,40638.15
,2017-02-22,4325.1,40638.15
,2017-02-23,4327.82,40638.15
,2017-02-24,4329.11,40638.15
,2017-02-25,4329.11,40638.15
,2017-02-26,4329.11,40638.15
,2017-02-27,4329.11,40638.15
,2017-02-28,4329.11,40638.15
,2017-03-01,4334.41,40638.15
,2017-03-02,4339.77,40638.15
,2017-03-03,4158.77,40638.15
,2017-03-04,4158.77,40638.15
,2017-03-05,4158.77,40638.15
,2017-03-06,3962.86,40638.15
,2017-03-07,3879.78,40638.15
,2017-03-08,3690.28,40638.15
,2017-03-09,3430.87,40638.15
,2017-03-10,3209.13,40638.15
,2017-03-11,3209.13,40638.15
,2017-03-12,3209.13,40638.15
,2017-03-13,2930.74,40638.15
,2017-03-14,2804.61,40638.15
,2017-03-15,2770.84,40638.15
,2017-03-16,2777.69,40638.15
,2017-03-17,2772.62,40638.15
,2017-03-18,2772.62,40638.15
,2017-03-19,2772.62,40638.15
,2017-03-20,2807.54,40638.15
,2017-03-21,2803.11,40638.15
,2017-03-22,2905.76,40638.15
,2017-03-23,3014.02,40638.15
,2017-03-24,3009.81,40638.15
,2017-03-25,3009.81,40638.15
,2017-03-26,3009.81,40638.15
,2017-03-27,3063.18,40638.15
,2017-03-28,3098.32,40638.15
,2017-03-29,3203.62,40638.15
,2017-03-30,3451.74,40638.15
,2017-03-31,3790.81,40638.15
,2017-04-01,3790.81,40638.15
,2017-04-02,3790.81,40638.15
,2017-04-03,3709.63,40638.15
,2017-04-04,4097.56,40638.15
,2017-04-05,4201.62,40638.15
,2017-04-06,4304.73,40638.15
,2017-04-07,4407.51,40638.15
,2017-04-08,4407.51,40638.15
,2017-04-09,4407.51,40638.15
,2017-04-10,4411.22,40638.15
,2017-04-11,4411.82,40638.15
,2017-04-12,4412.01,40638.15
,2017-04-13,4412.01,40638.15
,2017-04-14,4412.01,40638.15
,2017-04-15,4412.01,40638.15
,2017-04-16,4412.01,40638.15
,2017-04-17,4412.85,40638.15
,2017-04-18,4507.63,40638.15
,2017-04-19,4601.57,40638.15
,2017-04-20,4708.77,40638.15
,2017-04-21,4711.73,40638.15
,2017-04-22,4711.73,40638.15
,2017-04-23,4711.73,40638.15
,2017-04-24,4908.73,40638.15
,2017-04-25,4871.62,40638.15
,2017-04-26,4512.33,40638.15
,2017-04-27,4280.72,40638.15
,2017-04-28,4283.17,40638.15
,2017-04-29,4283.17,40638.15
,2017-04-30,4283.17,40638.15
,2017-05-01,4283.17,65021.04
,2017-05-02,4608.75,65021.04
,2017-05-03,4907.63,65021.04
,2017-05-04,4989.07,65021.04
,2017-05-05,5105.71,65021.04
,2017-05-06,5105.71,65021.04
,2017-05-07,5105.71,65021.04
,2017-05-08,5113.87,65021.04
,2017-05-09,5117.11,65021.04
,2017-05-10,5118.09,65021.04
,2017-05-11,5201.87,65021.04
,2017-05-12,5383.11,65021.04
,2017-05-13,5383.11,65021.04
,2017-05-14,5383.11,65021.04
,2017-05-15,5411.73,65021.04
,2017-05-16,5507.83,65021.04
,2017-05-17,5711.53,65021.04
,2017-05-18,5801.55,65021.04
,2017-05-19,5807.58,65021.04
,2017-05-20,5807.58,65021.04
,2017-05-21,5807.58,65021.04
,2017-05-22,5851.63,65021.04
,2017-05-23,5890.73,65021.04
,2017-05-24,5907.87,65021.04
,2017-05-25,5980.75,65021.04
,2017-05-26,6079.87,65021.04
,2017-05-27,6079.87,65021.04
,2017-05-28,6079.87,65021.04
,2017-05-29,6079.87,65021.04
,2017-05-30,6081.67,65021.04
,2017-05-31,6108.97,65021.04
,2017-06-01,6112.88,65021.04
,2017-06-02,6205.98,65021.04
,2017-06-03,6205.98,65021.04
,2017-06-04,6205.98,65021.04
,2017-06-05,6308.62,65021.04
,2017-06-06,6480.63,65021.04
,2017-06-07,6540.93,65021.04
,2017-06-08,6780.93,65021.04
,2017-06-09,7107.86,65021.04
,2017-06-10,7107.86,65021.04
,2017-06-11,7107.86,65021.04
,2017-06-12,7297.07,65021.04
,2017-06-13,7480.97,65021.04
,2017-06-14,7711.14,65021.04
,2017-06-15,8104.71,65021.04
,2017-06-16,8287.53,65021.04
,2017-06-17,8287.53,65021.04
,2017-06-18,8287.53,65021.04
,2017-06-19,8291.47,65021.04
,2017-06-20,8292.84,65021.04
,2017-06-21,8293.89,65021.04
,2017-06-22,8301.71,65021.04
,2017-06-23,8301.71,65021.04
,2017-06-24,8301.71,65021.04
,2017-06-25,8301.71,65021.04
,2017-06-26,8284.17,65021.04
,2017-06-27,7980.67,65021.04
,2017-06-28,7984.07,65021.04
,2017-06-29,7873.05,65021.04
,2017-06-30,7780.95,65021.04
,2017-07-01,7780.95,97531.56
,2017-07-02,7780.95,97531.56
,2017-07-03,7780.95,97531.56
,2017-07-04,7690.63,97531.56
,2017-07-05,7678.93,97531.56
,2017-07-06,7674.09,97531.56
,2017-07-07,7672.81,97531.56
,2017-07-08,7672.81,97531.56
,2017-07-09,7672.81,97531.56
,2017-07-10,7671.97,97531.56
,2017-07-11,7960.55,97531.56
,2017-07-12,8109.99,97531.56
,2017-07-13,8460.87,97531.56
,2017-07-14,8493.97,97531.56
,2017-07-15,8493.97,97531.56
,2017-07-16,8493.97,97531.56
,2017-07-17,8481.07,97531.56
,2017-07-18,8470.74,97531.56
,2017-07-19,8469.87,97531.56
,2017-07-20,8469.87,97531.56
,2017-07-21,8790.84,97531.56
,2017-07-22,8790.84,97531.56
,2017-07-23,8790.84,97531.56
,2017-07-24,8820.52,97531.56
,2017-07-25,8917.51,97531.56
,2017-07-26,9390.95,97531.56
,2017-07-27,9787.79,97531.56
,2017-07-28,10389.79,97531.56
,2017-07-29,10389.79,97531.56
,2017-07-30,10389.79,97531.56
,2017-07-31,11185.95,97531.56
,2017-08-01,12197.74,97531.56
,2017-08-02,14760.89,97531.56
,2017-08-03,17980.95,97531.56
,2017-08-04,18982.93,97531.56
